timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779824959385,224,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-9,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,224,0,0
1779824959936,7374,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-15,text,true,,3571955,139,20,20,http://10.6.101.163:30080/api/productos/list,6642,0,0
1779824960323,386,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-15,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,386,0,0
1779824961557,18036,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-19,text,true,,3575467,139,20,20,http://10.6.101.163:30080/api/productos/list,14348,0,6
1779824961728,18331,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-3,text,true,,3575491,139,20,20,http://10.6.101.163:30080/api/productos/list,15297,0,0
1779824961926,5105,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-2,text,true,,3575475,139,20,20,http://10.6.101.163:30080/api/productos/list,4671,0,0
1779824962102,175,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-2,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,175,0,0
1779824962256,697,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-19,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,697,0,0
1779824962540,3733,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-4,text,true,,3575204,139,20,20,http://10.6.101.163:30080/api/productos/list,3430,0,0
1779824962706,165,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-4,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,165,0,0
1779824964240,19719,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-20,text,true,,3575515,139,20,20,http://10.6.101.163:30080/api/productos/list,15180,0,8
1779824964564,1857,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-4,text,true,,3575427,139,20,20,http://10.6.101.163:30080/api/productos/list,1531,0,0
1779824965162,3433,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-3,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,3433,0,0
1779824965162,597,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-4,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,597,0,0
1779824966149,1907,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-20,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,1907,0,0
1779824966487,19916,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-5,text,true,,3575292,139,20,20,http://10.6.101.163:30080/api/productos/list,18518,0,0
1779824966488,19665,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-7,text,true,,3575451,139,20,20,http://10.6.101.163:30080/api/productos/list,18338,0,0
1779824966644,155,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-7,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,155,0,0
1779824966830,343,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-5,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,343,0,0
1779824967977,1828,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-20,text,true,,3572315,139,20,20,http://10.6.101.163:30080/api/productos/list,1438,0,0
1779824968116,139,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-20,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,139,0,0
1779824969892,1775,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-20,text,true,,3574031,139,20,20,http://10.6.101.163:30080/api/productos/list,1480,0,0
1779824970175,282,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-20,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,281,0,0
1779824971984,19681,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-1,text,true,,3575451,139,20,20,http://10.6.101.163:30080/api/productos/list,17616,0,0
1779824971996,20712,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-8,text,true,,3575427,139,20,20,http://10.6.101.163:30080/api/productos/list,18650,0,0
